original_name,authoritative_name,uni_id,uni_data_source,canonical_event_key,notes
University of Utah,University of Utah,230764,ipeds,20160118_SaltLakeCity_March_Memorials,
University of Utah,University of Utah,230764,ipeds,20151120_SaltLakeCity_March_Anti-Racism,
University of Utah,University of Utah,230764,ipeds,20151112_SaltLakeCity_March_PublicFunding,
University of Utah,University of Utah,230764,ipeds,20170523_Olympia_Riot_Anti-racism,
University of Utah,University of Utah,230764,ipeds,20160806_SaltLakeCity_OtherIssue,
University of Utah,University of Utah,230764,ipeds,20161104_SaltLakeCity_Rally_SexualAssault,
University of Utah,University of Utah,230764,ipeds,20161110_SaltLakeCity_March_Trump(Against),
University of Utah,University of Utah,230764,ipeds,20170120_SaltLakeCity_WalkOut_Trump(Against),
University of Utah,University of Utah,230764,ipeds,20170121_SaltLakeCity_Petition_Immigration(For),
University of Utah,University of Utah,230764,ipeds,20170120_SaltLakeCity_March_Trump(Against),
University of Utah,University of Utah,230764,ipeds,20170119_SaltLakeCity_WalkOut_Trump(Against),
University of Utah,University of Utah,230764,ipeds,20170209_SaltLakeCity_Rally_Trump(Against),
University of Utah,University of Utah,230764,ipeds,20170308_SaltLakeCity_March_Immigration(For),
University of Utah,University of Utah,230764,ipeds,20170308_SaltLakeCity_March_Trump(For),
University of Utah,University of Utah,230764,ipeds,20170909_Orem_Rally_ImmigrationFor,
University of Utah,University of Utah,230764,ipeds,20170814_SaltLakeCity_Rally_UnknownIssue,
University of Utah,University of Utah,230764,ipeds,20170814_SaltLakeCity_Rally_WhiteSupremacyAgainst,
University of Utah,University of Utah,230764,ipeds,20170912_SaltLakeCity_SitIn_AltRightAgainst,
University of Utah,University of Utah,230764,ipeds,20170922_SaltLakeCity_Occupation_OtherIssue,
University of Utah,University of Utah,230764,ipeds,20170927_SaltLakeCity_Rally_FreeSpeech,
University of Utah,University of Utah,230764,ipeds,20170927_SaltLakeCity_Walkout_AltRightAgainst,
University of Utah,University of Utah,230764,ipeds,20171101_SaltLakeCity_March_GunControl,
University of Utah,University of Utah,230764,ipeds,20171121_SaltLakeCity_Rally_Tuition,
University of Utah,University of Utah,230764,ipeds,20180405_SaltLakeCity_March_SexualAssault,
University of Utah,University of Utah,230764,ipeds,20170828_Virtual-UniversityofUtah_Petition_HateSpeech,
University of Utah,University of Utah,230764,ipeds,20131009_SaltLakeCity_Rally_AntiRacism,
Brandeis University,Brandeis University,165015,ipeds,20160215_Cambridge_Occupation_UniversityGovernance,
Brandeis University,Brandeis University,165015,ipeds,20161114_Waltham_Walkout_TrumpAgainst,
Brandeis University,Brandeis University,165015,ipeds,20151120_Waltham_sit-in_Campusclimate,
Brandeis University,Brandeis University,165015,ipeds,20151201_Waltham_OtherForm_Universitygovernance,
Brandeis University,Brandeis University,165015,ipeds,20160315_Waltham_Petition_Labor,
Brandeis University,Brandeis University,165015,ipeds,20160816_Northampton_Rally_Anti-racism,
Brandeis University,Brandeis University,165015,ipeds,20160925_Waltham_March_PoliceViolence,
Brandeis University,Brandeis University,165015,ipeds,20160926_Waltham_Petition_IndigenousIssues,
Brandeis University,Brandeis University,165015,ipeds,20161122_Waltham_Petition_ImmigrationFor,
Brandeis University,Brandeis University,165015,ipeds,20161129_Waltham_Petition_Labor,
Brandeis University,Brandeis University,165015,ipeds,20180314_Waltham_Walkout_GunControl,
Brandeis University,Brandeis University,165015,ipeds,20131208_Cambridge_March_Environmental,
University of California Riverside,University of California-Riverside,NA,NA,20160207_Virtual_Petition_UniversityGovernance,
University of California Riverside,University of California-Riverside,NA,NA,20170131_Riverside_NoForm_Trump(Against),
University of California Riverside,University of California-Riverside,NA,NA,20140225_Riverside_March_OtherIssue,
University of California Riverside,University of California-Riverside,NA,NA,20131104_Riverside_March_ImmigrationFor,
University of California Riverside,University of California-Riverside,NA,NA,20131105_Riverside_Rally_Labor,
University of California Riverside,University of California-Riverside,NA,NA,20140212_Riverside_OtherForm_Labor,
University of California Riverside,University of California-Riverside,NA,NA,20140511_Sacramento_Disruption_UniversityGovernance,
University of California Riverside,University of California-Riverside,NA,NA,20140303_SantaBarbara_Information_Abortion,
University of California Riverside,University of California-Riverside,NA,NA,20140404_SantaBarbara_Petition_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20160223_Virtual_Petition_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20151022_SanFrancisco_PoliceViolence_Rally,
San Francisco State University,San Francisco State University,NA,NA,20160225_SanFrancisco_March_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20160301_SanFrancisco_Rally_PoliceViolence,
San Francisco State University,San Francisco State University,NA,NA,20160316_SanFrancisco_Rally_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20160407_SanFrancisco_Disruption_ProPalestine,
San Francisco State University,San Francisco State University,NA,NA,20160425_SanFrancisco_Rally_Trump,
San Francisco State University,San Francisco State University,NA,NA,20160502_SanFrancisco_HungerStrike_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20160509_SanFrancisco_PressConference_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20151014_SanFrancisco_Disruption_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20151014_SanFrancisco_OtherForm_Labor,
San Francisco State University,San Francisco State University,NA,NA,20151117_SanFrancisco_Picketing_Labor,
San Francisco State University,San Francisco State University,NA,NA,20160225_SanFrancisco_OtherForm_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20160315_SanFrancisco_Blockade_Anti-Trump,
San Francisco State University,San Francisco State University,NA,NA,20160405_SanFrancisco_OtherForm_Trump,
San Francisco State University,San Francisco State University,NA,NA,20160413_SanFrancisco_Rally_Labor,
San Francisco State University,San Francisco State University,NA,NA,20160315_SanFrancisco_Rally_Trump,
San Francisco State University,San Francisco State University,NA,NA,20160503_SanFrancisco_Disruption_UniversityGovernance,
San Francisco State University,San Francisco State University,NA,NA,20160901_SanFrancisco_Petition_Pro-Israel,
San Francisco State University,San Francisco State University,NA,NA,20161128_SanFrancisco_OtherForm_Environmental,
San Francisco State University,San Francisco State University,NA,NA,20161109_SanFrancisco_March_Trump(Against),
San Francisco State University,San Francisco State University,NA,NA,20170222_SanFrancisco_Disruption_Environmental,
San Francisco State University,San Francisco State University,NA,NA,20170315_SanFrancisco_SymbolicDisplay_Tuition,
San Francisco State University,San Francisco State University,NA,NA,20171028_SanFrancisco_SymbolicAction_PoliceViolence,
San Francisco State University,San Francisco State University,NA,NA,20180228_SanFrancisco_March_Immigration(For),
San Francisco State University,San Francisco State University,NA,NA,20180314_SanFrancisco_Walkout-SFState_GunControl,
San Francisco State University,San Francisco State University,NA,NA,20120914_SanFrancisco_Picketing_Labour,
San Francisco State University,San Francisco State University,NA,NA,20130516_SanFrancisco_Rally_UniversityGovernance,
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20160311_Chicago_Rally_Trump(Against),
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20160216_Chicago_Rally_PublicFunding,
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20160401_Chicago-UllinoisChicago_Rally_PublicFunding,
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20161104_Chicago_March_IndigenousIssues,
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20160304_Virtual_Petition_Trump(Against),
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20160311_Chicago_Rally_Trump(Against),
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20160401_Chicago-UllinoisChicago_Rally_PublicFunding,
University of Illinois at Chicago,University of Illinois at Chicago,145600,ipeds,20150415_Chicago_Rally_EconomyInequality,
University of Houston,University of Houston,225511,ipeds,20160129_Houston_March_PoliceViolence,
University of Houston,University of Houston,225511,ipeds,20160924_Houston_March_PoliceViolence,
University of Houston,University of Houston,225511,ipeds,20160405_Virtual_Petition_MassIncarceration,
University of Houston,University of Houston,225511,ipeds,20151130_Houston_Rally_CampusClimate,
University of Houston,University of Houston,225511,ipeds,20160129_Houston_March_PoliceViolence,
University of Houston,University of Houston,225511,ipeds,20160225_Houston_Rally_TrumpAgainst,
University of Houston,University of Houston,225511,ipeds,20160225_Houston_InformationDistribution_MassIncarceration,
University of Houston,University of Houston,225511,ipeds,20160916_Houston_Picketing_LGB+(Against),
University of Houston,University of Houston,225511,ipeds,20160916_Houston_Rally_LGB+(For),
University of Houston,University of Houston,225511,ipeds,20160916_Houston_March_Anti-Racism,
University of Houston,University of Houston,225511,ipeds,20160924_Houston_March_PoliceViolence,
University of Houston,University of Houston,225511,ipeds,20160916_Houston_March_PoliceViolence,
University of Houston,University of Houston,225511,ipeds,20161109_Houston_March_Trump(Against),
University of Houston,University of Houston,225511,ipeds,20161114_Houston_Rally_Trump(Against),
University of Houston,University of Houston,225511,ipeds,20161114_Houston_March_OtherIssue,
University of Houston,University of Houston,225511,ipeds,20171103_Houston_Demonstration_Pro-Palestine,
University of Houston,University of Houston,225511,ipeds,20180426_Houston_SymbolicDisplay_PoliceViolence,
University of Houston,University of Houston,225511,ipeds,20141125_Houston_March_PoliceViolence,
University of Houston,University of Houston,225511,ipeds,20141205_Houston_SymbolicDisplay_PoliceViolence,
DePaul University,DePaul University,144740,ipeds,20170530_Chicago_Rally_FarRight(For),
DePaul University,DePaul University,144740,ipeds,20170530_Chicago_Rally_FarRight(Against),
DePaul University,DePaul University,144740,ipeds,20160515_Virtual_Petition_AltRight,
DePaul University,DePaul University,144740,ipeds,20160216_Springfield_Rally_Publicfunding,
DePaul University,DePaul University,144740,ipeds,20151112_Chicago_Rally_Anti-racism,
DePaul University,DePaul University,144740,ipeds,20160609_Chicago_OtherForm_UniversityGovernance,
DePaul University,DePaul University,144740,ipeds,20160601_Chicago_OtherForm_HateSpeech,
DePaul University,DePaul University,144740,ipeds,20160601_Chicago_March_HateSpeech,
DePaul University,DePaul University,144740,ipeds,20160223_Chicago_March_PoliceViolence,
DePaul University,DePaul University,144740,ipeds,20160224_Chicago_OtherForm_PoliceViolence,
DePaul University,DePaul University,144740,ipeds,20160424_Chicago_Rally_SexualAssault,
DePaul University,DePaul University,144740,ipeds,20160401_Chicago-LincolnParkHigh_Rally_Labour,
DePaul University,DePaul University,144740,ipeds,20160519_Chicago_Rally_PoliceViolence,
DePaul University,DePaul University,144740,ipeds,20160524_Chicago_Disruption_FarRight(Against),
DePaul University,DePaul University,144740,ipeds,20160524_Chicago_March_FarRight(For),
DePaul University,DePaul University,144740,ipeds,20170127_Virtual_Petition_ImmigrationFor,
DePaul University,DePaul University,144740,ipeds,20160804_Chicago_Petition_UniversityGovernance,
DePaul University,DePaul University,144740,ipeds,20170530_Chicago_Rally_FarRight(For),
DePaul University,DePaul University,144740,ipeds,20170530_Chicago_Rally_FarRight(Against),
DePaul University,DePaul University,144740,ipeds,20170422_Chicago_March_Environmental,
DePaul University,DePaul University,144740,ipeds,20170420_Chicago_Rally_SexualAssault,
DePaul University,DePaul University,144740,ipeds,20170120_Chicago_March_Trump(Against),
DePaul University,DePaul University,144740,ipeds,20171101_Chicago_Walkout_WhiteSupremacy(Against),
DePaul University,DePaul University,144740,ipeds,20171104_Chicago_March_Trump(Against),
DePaul University,DePaul University,144740,ipeds,20130131_Chicago_Demonstration_Tuition,
DePaul University,DePaul University,144740,ipeds,20130201_Chicago_Demonstration_Tuition,
DePaul University,DePaul University,144740,ipeds,20140401_Chicago_March_PublicFundingForHigherEd,
DePaul University,DePaul University,144740,ipeds,20140401_Chicago_OtherForm_SexualAssault,
DePaul University,DePaul University,144740,ipeds,20141029_Chicago_March_SexualAssault,
DePaul University,DePaul University,144740,ipeds,20150423_Chicago_March_SexualAssault,
DePaul University,DePaul University,144740,ipeds,20150520_Chicago_Vigil_PoliceViolence,
DePaul University,DePaul University,144740,ipeds,20141001_Chicago_Rally_PoliceViolence,
Clemson University,Clemson University,217882,ipeds,20170828_Virtual-UniversityofUtah_Petition_HateSpeech,
Clemson University,Clemson University,217882,ipeds,20150916_Clemson_March_UniversityGovernance,
